state_FIPS,group_code,state,population_group,civ_population,labor_force,LF_PCT_POP,Employed_total,employed_PCT,Unemployed_total,Unemployed_PCT,error range
8,39,Colorado,"Women, 65 years and over",453,86,19,79,17.4,8,8.7,2.4 – 15.0
8,40,Colorado,"White, 16 to 19 years",259,119,46,100,38.7,19,15.8,8.6 – 23.0
8,41,Colorado,"White, 20 to 24 years",319,262,82.1,227,70.9,36,13.6,9.1 – 18.1
8,42,Colorado,"White, 25 to 34 years",732,641,87.5,598,81.6,43,6.7,4.7 – 8.7
8,43,Colorado,"White, 35 to 44 years",691,586,84.8,554,80.2,32,5.4,3.5 – 7.3
8,44,Colorado,"White, 45 to 54 years",624,549,87.9,516,82.6,33,6.1,4.0 – 8.2
8,45,Colorado,"White, 55 to 64 years",666,435,65.3,416,62.4,19,4.4,2.4 – 6.4
8,46,Colorado,"White, 65 years and over",773,179,23.2,169,21.9,10,5.7,2.2 – 9.2
8,62,Colorado,"Hispanic or Latino ethnicity, 20 to 24 years",112,97,86.5,83,73.5,15,15,6.4 – 23.6
8,63,Colorado,"Hispanic or Latino ethnicity, 25 to 34 years",205,173,84.2,159,77.7,13,7.8,3.1 – 12.5
8,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",216,183,84.7,167,77.2,16,8.9,4.1 – 13.7
8,65,Colorado,"Hispanic or Latino ethnicity, 45 to 54 years",135,117,86.9,108,80.2,9,7.7,2.1 – 13.3
9,1,Connecticut,Total,2883,1868,64.8,1723,59.7,145,7.8,6.8 – 8.8
9,2,Connecticut,Men,1390,982,70.6,901,64.8,81,8.3,6.9 – 9.7
9,3,Connecticut,Women,1494,886,59.3,822,55,64,7.2,5.8 – 8.6
9,4,Connecticut,White,2300,1451,63.1,1340,58.3,110,7.6,6.5 – 8.7
9,5,Connecticut,"White, men",1124,775,69,715,63.7,60,7.7,6.1 – 9.3
9,6,Connecticut,"White, women",1176,675,57.4,625,53.1,51,7.5,5.8 – 9.2
9,7,Connecticut,Black or African American,332,234,70.4,216,65.2,17,7.4,4.5 – 10.3
9,8,Connecticut,"Black or African American, men",153,115,75.1,102,66.8,13,11.1,6.1 – 16.1
9,9,Connecticut,"Black or African American, women",179,119,66.3,114,63.8,5,3.8,0.9 – 6.7
9,10,Connecticut,Asian,200,144,72.1,132,66,12,8.5,5.2 – 11.8
9,11,Connecticut,"Asian, men",89,71,80,66,74,5,7.5,3.1 – 11.9
9,12,Connecticut,"Asian, women",111,73,65.9,66,59.6,7,9.5,4.6 – 14.4
9,13,Connecticut,Hispanic or Latino ethnicity,406,279,68.6,251,61.7,28,10,7.0 – 13.0
9,14,Connecticut,"Hispanic or Latino ethnicity, men",194,150,77.3,134,69,16,10.8,6.5 – 15.1
9,15,Connecticut,"Hispanic or Latino ethnicity, women",212,128,60.6,117,55.1,12,9.1,4.8 – 13.4
9,16,Connecticut,"Married men, spouse present",723,535,74,506,70,29,5.4,3.8 – 7.0
9,17,Connecticut,"Married women, spouse present",712,450,63.2,429,60.3,21,4.6,3.0 – 6.2
9,18,Connecticut,Women who maintain families,159,113,71,101,63.6,12,10.4,5.6 – 15.2
9,19,Connecticut,"Total, 16 to 19 years",196,70,35.6,58,29.5,12,17.1,9.2 – 25.0
9,20,Connecticut,"Total, 20 to 24 years",221,162,73,137,62.1,24,15,10.2 – 19.8
9,21,Connecticut,"Total, 25 to 34 years",469,386,82.4,357,76.1,29,7.6,5.4 – 9.8
9,22,Connecticut,"Total, 35 to 44 years",407,361,88.6,339,83.3,22,6,4.0 – 8.0
9,23,Connecticut,"Total, 45 to 54 years",433,355,82,335,77.4,20,5.6,3.6 – 7.6
9,24,Connecticut,"Total, 55 to 64 years",536,386,72,362,67.6,24,6.1,4.1 – 8.1
9,25,Connecticut,"Total, 65 years and over",622,149,24,134,21.6,15,9.7,5.7 – 13.7
9,27,Connecticut,"Men, 20 to 24 years",118,84,71.6,71,60.2,13,15.8,8.9 – 22.7
9,28,Connecticut,"Men, 25 to 34 years",237,209,88.1,190,80.2,19,9,5.7 – 12.3
9,29,Connecticut,"Men, 35 to 44 years",199,186,93.5,177,88.9,9,4.9,2.3 – 7.5
9,30,Connecticut,"Men, 45 to 54 years",204,180,88.5,171,83.8,10,5.3,2.6 – 8.0
9,31,Connecticut,"Men, 55 to 64 years",257,200,77.9,186,72.6,14,6.9,3.9 – 9.9
9,32,Connecticut,"Men, 65 years and over",284,86,30.4,77,27,10,11,5.3 – 16.7
9,34,Connecticut,"Women, 20 to 24 years",104,78,74.7,67,64.2,11,14.1,7.3 – 20.9
9,35,Connecticut,"Women, 25 to 34 years",232,177,76.5,167,71.9,11,6,3.1 – 8.9
9,36,Connecticut,"Women, 35 to 44 years",208,174,83.8,162,77.8,12,7.1,3.9 – 10.3
9,37,Connecticut,"Women, 45 to 54 years",229,175,76.1,164,71.6,10,5.9,3.0 – 8.8
9,38,Connecticut,"Women, 55 to 64 years",279,186,66.6,176,63,10,5.4,2.7 – 8.1
9,39,Connecticut,"Women, 65 years and over",338,63,18.6,58,17.1,5,7.9,2.3 – 13.5
9,40,Connecticut,"White, 16 to 19 years",154,51,32.8,40,26.2,10,20.3,10.2 – 30.4
9,41,Connecticut,"White, 20 to 24 years",161,112,69.8,95,59,17,15.4,9.5 – 21.3
9,42,Connecticut,"White, 25 to 34 years",368,306,83.2,284,77.1,22,7.3,4.9 – 9.7
9,43,Connecticut,"White, 35 to 44 years",281,249,88.9,235,83.6,15,5.9,3.5 – 8.3
9,44,Connecticut,"White, 45 to 54 years",336,274,81.5,259,77.1,15,5.4,3.2 – 7.6
9,45,Connecticut,"White, 55 to 64 years",462,336,72.7,316,68.5,19,5.8,3.7 – 7.9
9,46,Connecticut,"White, 65 years and over",538,123,22.8,111,20.6,12,9.4,5.0 – 13.8
9,49,Connecticut,"Black or African American, 25 to 34 years",59,50,85.1,46,77.5,4,8.9,2.0 – 15.8
9,50,Connecticut,"Black or African American, 35 to 44 years",70,59,83.8,54,76.2,5,9,2.6 – 15.4
9,51,Connecticut,"Black or African American, 45 to 54 years",59,48,82,46,77.9,2,5.1,(2)-
9,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",109,90,82.5,83,76.2,7,7.6,2.9 – 12.3
9,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",66,55,83.8,49,74,6,11.7,4.3 – 19.1
10,1,Delaware,Total,791,484,61.2,446,56.4,38,7.8,6.7 – 8.9
10,2,Delaware,Men,375,253,67.5,233,62,21,8.1,6.6 – 9.6
10,3,Delaware,Women,415,231,55.5,214,51.4,17,7.4,5.9 – 8.9
10,4,Delaware,White,567,343,60.4,319,56.3,24,6.9,5.7 – 8.1
10,5,Delaware,"White, men",274,184,67,171,62.2,13,7.2,5.5 – 8.9
10,6,Delaware,"White, women",292,159,54.3,148,50.8,10,6.5,4.8 – 8.2
10,7,Delaware,Black or African American,174,108,62.1,96,55.4,12,10.7,7.9 – 13.5
10,8,Delaware,"Black or African American, men",79,52,65.6,45,57.7,6,12.1,7.8 – 16.4
10,9,Delaware,"Black or African American, women",95,56,59.1,51,53.5,5,9.5,5.8 – 13.2
10,10,Delaware,Asian,32,20,63.7,19,60.1,1,5.6,2.0 – 9.2
10,13,Delaware,Hispanic or Latino ethnicity,60,46,76.5,41,68.9,5,9.9,6.0 – 13.8
10,14,Delaware,"Hispanic or Latino ethnicity, men",32,27,85.1,25,78.2,2,8,3.4 – 12.6
10,15,Delaware,"Hispanic or Latino ethnicity, women",27,18,66.3,16,57.8,2,12.7,5.6 – 19.8
10,16,Delaware,"Married men, spouse present",195,129,66.4,123,63.2,6,4.7,3.1 – 6.3
10,17,Delaware,"Married women, spouse present",195,109,55.7,103,53,5,5,3.2 – 6.8
10,18,Delaware,Women who maintain families,48,33,68.5,30,61.9,3,9.6,5.0 – 14.2
10,19,Delaware,"Total, 16 to 19 years",46,19,41.6,15,32.9,4,20.9,12.0 – 29.8
10,20,Delaware,"Total, 20 to 24 years",61,48,79.8,42,68.9,7,13.7,9.2 – 18.2
10,21,Delaware,"Total, 25 to 34 years",121,99,81.7,91,75.3,8,7.8,5.4 – 10.2
10,22,Delaware,"Total, 35 to 44 years",116,101,87,95,82.1,6,5.6,3.6 – 7.6
10,23,Delaware,"Total, 45 to 54 years",103,89,86.3,86,82.9,4,4,2.2 – 5.8
10,24,Delaware,"Total, 55 to 64 years",147,91,62.1,84,57.4,7,7.6,5.1 – 10.1
10,25,Delaware,"Total, 65 years and over",197,36,18.4,33,16.7,3,9,4.7 – 13.3
10,27,Delaware,"Men, 20 to 24 years",30,25,84.9,21,71,4,16.4,9.5 – 23.3
10,28,Delaware,"Men, 25 to 34 years",62,54,87.6,50,80.9,4,7.6,4.4 – 10.8
10,29,Delaware,"Men, 35 to 44 years",56,52,93.3,49,88.2,3,5.5,2.7 – 8.3
10,30,Delaware,"Men, 45 to 54 years",49,44,88.5,42,85.4,2,3.6,1.1 – 6.1
10,31,Delaware,"Men, 55 to 64 years",69,47,68.1,44,63.1,3,7.3,3.9 – 10.7
10,32,Delaware,"Men, 65 years and over",89,21,23.7,19,21.5,2,9.3,3.6 – 15.0
10,34,Delaware,"Women, 20 to 24 years",31,23,74.9,21,66.9,2,10.7,4.9 – 16.5
10,35,Delaware,"Women, 25 to 34 years",59,44,75.5,41,69.4,4,8,4.4 – 11.6
10,36,Delaware,"Women, 35 to 44 years",60,49,81.1,46,76.5,3,5.7,2.8 – 8.6
10,37,Delaware,"Women, 45 to 54 years",54,46,84.3,44,80.6,2,4.4,1.7 – 7.1
10,38,Delaware,"Women, 55 to 64 years",78,44,56.9,41,52.3,4,8,4.4 – 11.6
10,39,Delaware,"Women, 65 years and over",108,15,13.9,14,12.7,1,8.5,2.1 – 14.9
10,40,Delaware,"White, 16 to 19 years",28,13,46.2,11,39.1,2,15.4,6.1 – 24.7
10,41,Delaware,"White, 20 to 24 years",40,33,82.9,29,72,4,13.1,7.7 – 18.5
10,42,Delaware,"White, 25 to 34 years",79,67,84,62,78.5,4,6.6,3.9 – 9.3
10,43,Delaware,"White, 35 to 44 years",77,67,87.2,64,83.1,3,4.7,2.5 – 6.9
10,44,Delaware,"White, 45 to 54 years",75,65,86.8,63,84.3,2,2.9,1.1 – 4.7
10,45,Delaware,"White, 55 to 64 years",109,68,62.8,63,58.1,5,7.4,4.6 – 10.2
10,46,Delaware,"White, 65 years and over",160,30,18.9,27,17.2,3,9.1,4.4 – 13.8
10,49,Delaware,"Black or African American, 25 to 34 years",31,23,73.5,20,63.6,3,13.5,6.6 – 20.4
10,50,Delaware,"Black or African American, 35 to 44 years",29,25,88.2,23,81.6,2,7.5,2.6 – 12.4
10,51,Delaware,"Black or African American, 45 to 54 years",22,18,83.2,17,77.9,1,6.4,1.1 – 11.7
10,52,Delaware,"Black or African American, 55 to 64 years",33,20,61.6,18,55.9,2,9.3,3.2 – 15.4
10,63,Delaware,"Hispanic or Latino ethnicity, 25 to 34 years",18,14,80.7,13,72,2,10.8,3.4 – 18.2
11,1,District of Columbia,Total,584,406,69.5,374,64.1,32,7.9,7.0 – 8.8
11,2,District of Columbia,Men,270,197,72.9,183,67.7,14,7.1,5.9 – 8.3
11,3,District of Columbia,Women,313,209,66.7,191,60.9,18,8.6,7.3 – 9.9
11,4,District of Columbia,White,282,227,80.5,218,77.3,9,4.1,3.2 – 5.0
11,5,District of Columbia,"White, men",140,118,83.9,114,81.1,4,3.4,2.3 – 4.5
11,6,District of Columbia,"White, women",142,109,77.2,104,73.4,5,4.9,3.5 – 6.3
11,7,District of Columbia,Black or African American,256,142,55.6,121,47.5,21,14.7,12.7 – 16.7
11,8,District of Columbia,"Black or African American, men",112,64,57.3,55,48.9,9,14.7,11.7 – 17.7
11,9,District of Columbia,"Black or African American, women",144,78,54.3,67,46.4,11,14.6,11.9 – 17.3
11,10,District of Columbia,Asian,33,26,78.1,25,74.9,1,4,1.9 – 6.1
11,11,District of Columbia,"Asian, men",14,11,82,11,79.9,(3)-,2.6,(2)-
11,12,District of Columbia,"Asian, women",20,15,75.3,14,71.4,1,5.1,1.9 – 8.3
11,13,District of Columbia,Hispanic or Latino ethnicity,56,41,72.7,37,66.2,4,8.9,6.1 – 11.7
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",24,18,75.3,17,71.2,1,5.5,2.1 – 8.9
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",32,23,70.7,20,62.5,3,11.6,7.3 – 15.9
11,16,District of Columbia,"Married men, spouse present",93,74,79.3,72,77,2,2.8,1.5 – 4.1
11,17,District of Columbia,"Married women, spouse present",89,62,70.5,60,68.2,2,3.2,1.7 – 4.7
11,18,District of Columbia,Women who maintain families,39,24,63.3,20,52.1,4,17.6,12.1 – 23.1
11,20,District of Columbia,"Total, 20 to 24 years",54,37,68.2,31,57.5,6,15.7,11.5 – 19.9
11,21,District of Columbia,"Total, 25 to 34 years",159,141,88.2,131,81.9,10,7.1,5.7 – 8.5
11,22,District of Columbia,"Total, 35 to 44 years",121,106,87.7,100,82.5,6,5.9,4.4 – 7.4
11,23,District of Columbia,"Total, 45 to 54 years",70,57,81.6,52,75.1,4,7.9,5.5 – 10.3
11,24,District of Columbia,"Total, 55 to 64 years",67,42,62.3,39,58.1,3,6.6,4.0 – 9.2
11,25,District of Columbia,"Total, 65 years and over",93,20,21.6,19,20.3,1,6.1,2.5 – 9.7
11,27,District of Columbia,"Men, 20 to 24 years",22,15,68.5,13,58.9,2,14,7.8 – 20.2
11,28,District of Columbia,"Men, 25 to 34 years",73,65,89.1,61,82.8,5,7.1,5.0 – 9.2
11,29,District of Columbia,"Men, 35 to 44 years",59,54,91.1,51,86.7,3,4.8,2.9 – 6.7
11,30,District of Columbia,"Men, 45 to 54 years",34,29,86.4,27,79.7,2,7.7,4.4 – 11.0
11,31,District of Columbia,"Men, 55 to 64 years",32,21,66.4,20,62.2,1,6.3,2.8 – 9.8
11,32,District of Columbia,"Men, 65 years and over",39,11,27,10,25.9,(3)-,4,(2)-
11,34,District of Columbia,"Women, 20 to 24 years",32,21,68,18,56.4,4,17,11.2 – 22.8
11,35,District of Columbia,"Women, 25 to 34 years",86,75,87.4,70,81.1,5,7.2,5.2 – 9.2
11,36,District of Columbia,"Women, 35 to 44 years",62,53,84.5,49,78.5,4,7.1,4.7 – 9.5
11,37,District of Columbia,"Women, 45 to 54 years",36,28,77,25,70.8,2,8.1,4.6 – 11.6
11,38,District of Columbia,"Women, 55 to 64 years",35,21,58.5,19,54.5,1,6.9,3.1 – 10.7
11,39,District of Columbia,"Women, 65 years and over",53,9,17.5,9,16,1,8.5,2.3 – 14.7
11,41,District of Columbia,"White, 20 to 24 years",27,21,75.2,19,69.8,1,7.3,3.4 – 11.2
11,42,District of Columbia,"White, 25 to 34 years",91,84,91.8,81,88.3,3,3.8,2.4 – 5.2
11,43,District of Columbia,"White, 35 to 44 years",64,60,93,58,90.1,2,3.1,1.6 – 4.6
11,44,District of Columbia,"White, 45 to 54 years",34,31,90.5,29,85.9,2,5.1,2.5 – 7.7
11,45,District of Columbia,"White, 55 to 64 years",25,20,81.7,20,79.4,1,2.7,0.3 – 5.1
11,46,District of Columbia,"White, 65 years and over",35,11,32.1,11,31,(3)-,3.6,(2)-
11,48,District of Columbia,"Black or African American, 20 to 24 years",22,12,55.1,8,37.9,4,31.2,21.0 – 41.4
11,49,District of Columbia,"Black or African American, 25 to 34 years",52,42,81.3,36,69.4,6,14.7,11.0 – 18.4
11,50,District of Columbia,"Black or African American, 35 to 44 years",45,36,79.9,32,70.8,4,11.3,7.8 – 14.8
11,51,District of Columbia,"Black or African American, 45 to 54 years",31,22,71.5,19,62.2,3,13,8.2 – 17.8
11,52,District of Columbia,"Black or African American, 55 to 64 years",40,19,48.7,17,43.1,2,11.4,6.6 – 16.2
11,53,District of Columbia,"Black or African American, 65 years and over",54,8,14.7,7,13.5,1,8.6,2.0 – 15.2
11,56,District of Columbia,"Asian, 25 to 34 years",11,10,89.9,9,87.7,(3)-,2.5,(2)-
11,57,District of Columbia,"Asian, 35 to 44 years",10,9,87.6,8,84.1,(3)-,3.9,0.3 – 7.5
11,63,District of Columbia,"Hispanic or Latino ethnicity, 25 to 34 years",18,16,88.4,15,81.6,1,7.7,3.4 – 12.0
11,64,District of Columbia,"Hispanic or Latino ethnicity, 35 to 44 years",13,11,80.7,10,76.9,1,4.7,0.6 – 8.8
12,1,Florida,Total,17647,10071,57.1,9271,52.5,800,7.9,7.3 – 8.5
12,2,Florida,Men,8458,5360,63.4,4954,58.6,406,7.6,6.8 – 8.4
12,3,Florida,Women,9189,4711,51.3,4317,47,394,8.4,7.5 – 9.3
12,4,Florida,White,13974,7820,56,7247,51.9,573,7.3,6.7 – 7.9
12,5,Florida,"White, men",6787,4273,63,3971,58.5,302,7.1,6.2 – 8.0
12,6,Florida,"White, women",7187,3547,49.4,3276,45.6,271,7.6,6.6 – 8.6
12,7,Florida,Black or African American,2760,1690,61.2,1500,54.3,190,11.2,9.7 – 12.7
12,8,Florida,"Black or African American, men",1272,821,64.6,734,57.7,87,10.6,8.5 – 12.7
12,9,Florida,"Black or African American, women",1489,869,58.4,766,51.5,102,11.8,9.6 – 14.0
12,10,Florida,Asian,518,317,61.3,298,57.6,19,6,3.3 – 8.7
12,11,Florida,"Asian, men",227,158,69.6,149,66,8,5.2,1.6 – 8.8
12,12,Florida,"Asian, women",291,159,54.8,149,51.1,11,6.8,2.7 – 10.9
12,13,Florida,Hispanic or Latino ethnicity,4721,2962,62.7,2680,56.8,282,9.5,8.3 – 10.7
12,14,Florida,"Hispanic or Latino ethnicity, men",2313,1648,71.2,1503,65,145,8.8,7.3 – 10.3
12,15,Florida,"Hispanic or Latino ethnicity, women",2408,1314,54.6,1178,48.9,136,10.4,8.5 – 12.3
12,16,Florida,"Married men, spouse present",4289,2760,64.4,2617,61,143,5.2,4.3 – 6.1
12,17,Florida,"Married women, spouse present",4257,2213,52,2045,48,168,7.6,6.4 – 8.8
12,18,Florida,Women who maintain families,1043,668,64,614,58.9,53,8,5.7 – 10.3
12,19,Florida,"Total, 16 to 19 years",925,251,27.1,199,21.6,51,20.4,14.4 – 26.4
12,20,Florida,"Total, 20 to 24 years",1163,739,63.6,645,55.4,95,12.8,10.0 – 15.6
12,21,Florida,"Total, 25 to 34 years",2782,2255,81.1,2067,74.3,188,8.3,7.0 – 9.6
12,22,Florida,"Total, 35 to 44 years",2613,2108,80.7,1968,75.3,141,6.7,5.5 – 7.9
12,23,Florida,"Total, 45 to 54 years",2684,2099,78.2,1947,72.5,152,7.2,6.0 – 8.4
12,24,Florida,"Total, 55 to 64 years",2996,1877,62.7,1760,58.8,117,6.2,5.0 – 7.4
12,25,Florida,"Total, 65 years and over",4484,741,16.5,685,15.3,57,7.7,5.5 – 9.9
12,26,Florida,"Men, 16 to 19 years",455,121,26.7,100,21.9,22,17.9,9.8 – 26.0
12,27,Florida,"Men, 20 to 24 years",598,392,65.5,340,56.8,52,13.3,9.4 – 17.2
12,28,Florida,"Men, 25 to 34 years",1420,1235,87,1134,79.8,101,8.2,6.5 – 9.9
12,29,Florida,"Men, 35 to 44 years",1238,1089,88,1021,82.4,69,6.3,4.7 – 7.9
12,30,Florida,"Men, 45 to 54 years",1302,1103,84.7,1029,79,75,6.8,5.1 – 8.5
12,31,Florida,"Men, 55 to 64 years",1430,990,69.3,939,65.6,52,5.2,3.7 – 6.7
12,32,Florida,"Men, 65 years and over",2014,429,21.3,393,19.5,35,8.2,5.3 – 11.1
12,33,Florida,"Women, 16 to 19 years",471,129,27.5,100,21.2,30,22.8,14.0 – 31.6
12,34,Florida,"Women, 20 to 24 years",565,348,61.5,305,54,42,12.2,8.3 – 16.1
12,35,Florida,"Women, 25 to 34 years",1362,1020,74.9,934,68.6,86,8.5,6.6 – 10.4
12,36,Florida,"Women, 35 to 44 years",1375,1019,74.1,947,68.9,72,7,5.3 – 8.7
12,37,Florida,"Women, 45 to 54 years",1382,996,72.1,918,66.5,77,7.8,5.9 – 9.7
12,38,Florida,"Women, 55 to 64 years",1566,887,56.6,822,52.5,65,7.4,5.5 – 9.3
12,39,Florida,"Women, 65 years and over",2469,313,12.7,291,11.8,22,6.9,3.8 – 10.0
12,40,Florida,"White, 16 to 19 years",658,190,28.9,156,23.7,34,18,11.5 – 24.5
12,41,Florida,"White, 20 to 24 years",880,576,65.5,514,58.4,63,10.9,8.0 – 13.8
12,42,Florida,"White, 25 to 34 years",2023,1655,81.8,1530,75.7,125,7.5,6.1 – 8.9
12,43,Florida,"White, 35 to 44 years",1955,1599,81.8,1497,76.6,103,6.4,5.1 – 7.7
12,44,Florida,"White, 45 to 54 years",2080,1623,78,1513,72.8,109,6.7,5.4 – 8.0
12,45,Florida,"White, 55 to 64 years",2464,1549,62.9,1456,59.1,93,6,4.7 – 7.3
12,46,Florida,"White, 65 years and over",3914,627,16,581,14.8,46,7.4,5.1 – 9.7
12,48,Florida,"Black or African American, 20 to 24 years",218,124,56.9,97,44.7,27,21.5,13.6 – 29.4
12,49,Florida,"Black or African American, 25 to 34 years",588,459,78,404,68.6,55,12,8.9 – 15.1
12,50,Florida,"Black or African American, 35 to 44 years",473,369,78.2,337,71.3,32,8.8,5.9 – 11.7
12,51,Florida,"Black or African American, 45 to 54 years",469,366,78.1,331,70.6,35,9.6,6.5 – 12.7
12,52,Florida,"Black or African American, 55 to 64 years",385,232,60.3,214,55.5,19,8,4.5 – 11.5
12,53,Florida,"Black or African American, 65 years and over",422,89,21.1,82,19.4,7,8.4,2.5 – 14.3
12,57,Florida,"Asian, 35 to 44 years",113,81,72,79,70.3,2,2.4,(2)-
12,58,Florida,"Asian, 45 to 54 years",87,78,89.1,74,84.6,4,5.1,(2)-
12,62,Florida,"Hispanic or Latino ethnicity, 20 to 24 years",420,256,60.9,215,51.1,41,16.1,10.8 – 21.4
12,63,Florida,"Hispanic or Latino ethnicity, 25 to 34 years",861,686,79.7,617,71.6,70,10.1,7.5 – 12.7
12,64,Florida,"Hispanic or Latino ethnicity, 35 to 44 years",845,683,80.9,635,75.2,48,7,4.9 – 9.1
12,65,Florida,"Hispanic or Latino ethnicity, 45 to 54 years",825,667,80.8,603,73.2,63,9.5,7.0 – 12.0
12,66,Florida,"Hispanic or Latino ethnicity, 55 to 64 years",678,475,70.1,443,65.3,32,6.7,4.2 – 9.2
12,67,Florida,"Hispanic or Latino ethnicity, 65 years and over",793,129,16.3,118,14.8,12,9,3.4 – 14.6
13,1,Georgia,Total,8298,5046,60.8,4716,56.8,331,6.6,5.8 – 7.4
13,2,Georgia,Men,3914,2580,65.9,2427,62,153,5.9,4.8 – 7.0
13,3,Georgia,Women,4384,2466,56.3,2289,52.2,177,7.2,6.0 – 8.4
13,4,Georgia,White,5005,2982,59.6,2824,56.4,157,5.3,4.4 – 6.2
13,5,Georgia,"White, men",2430,1633,67.2,1558,64.1,76,4.6,3.4 – 5.8
13,6,Georgia,"White, women",2575,1348,52.4,1267,49.2,81,6,4.5 – 7.5
13,7,Georgia,Black or African American,2642,1610,61,1474,55.8,136,8.5,6.9 – 10.1
13,8,Georgia,"Black or African American, men",1173,709,60.4,646,55,64,9,6.5 – 11.5
13,9,Georgia,"Black or African American, women",1469,901,61.4,828,56.4,73,8.1,6.0 – 10.2
13,10,Georgia,Asian,415,287,69.2,267,64.4,20,7,4.1 – 9.9
13,11,Georgia,"Asian, men",192,147,76.6,139,72.5,8,5.3,1.8 – 8.8
13,12,Georgia,"Asian, women",223,140,62.9,128,57.5,12,8.7,4.1 – 13.3
13,13,Georgia,Hispanic or Latino ethnicity,750,524,69.9,488,65.1,36,6.9,4.6 – 9.2
13,14,Georgia,"Hispanic or Latino ethnicity, men",394,315,79.8,298,75.6,17,5.2,2.6 – 7.8
13,15,Georgia,"Hispanic or Latino ethnicity, women",356,210,59,190,53.5,20,9.3,5.0 – 13.6
13,16,Georgia,"Married men, spouse present",2050,1421,69.3,1376,67.1,44,3.1,2.1 – 4.1
13,17,Georgia,"Married women, spouse present",2001,1130,56.5,1071,53.6,59,5.2,3.7 – 6.7
13,18,Georgia,Women who maintain families,592,400,67.5,375,63.3,25,6.3,3.5 – 9.1
13,19,Georgia,"Total, 16 to 19 years",565,181,32,148,26.2,33,18.2,11.2 – 25.2
13,20,Georgia,"Total, 20 to 24 years",716,490,68.4,437,61,53,10.9,7.6 – 14.2
13,21,Georgia,"Total, 25 to 34 years",1423,1110,78,1024,72,86,7.7,5.9 – 9.5
13,22,Georgia,"Total, 35 to 44 years",1362,1089,80,1034,75.9,55,5.1,3.6 – 6.6
13,23,Georgia,"Total, 45 to 54 years",1381,1097,79.4,1041,75.3,56,5.1,3.6 – 6.6
13,24,Georgia,"Total, 55 to 64 years",1223,761,62.3,729,59.6,33,4.3,2.6 – 6.0
13,25,Georgia,"Total, 65 years and over",1627,318,19.6,304,18.7,14,4.6,1.9 – 7.3
13,27,Georgia,"Men, 20 to 24 years",343,239,69.7,217,63.3,22,9.2,4.8 – 13.6
13,28,Georgia,"Men, 25 to 34 years",681,562,82.5,523,76.8,39,6.9,4.4 – 9.4
13,29,Georgia,"Men, 35 to 44 years",654,560,85.6,536,81.9,24,4.3,2.3 – 6.3
13,30,Georgia,"Men, 45 to 54 years",665,562,84.6,536,80.7,26,4.6,2.6 – 6.6
13,31,Georgia,"Men, 55 to 64 years",571,388,68,370,64.8,18,4.7,2.3 – 7.1
13,32,Georgia,"Men, 65 years and over",720,186,25.8,177,24.5,9,4.8,1.2 – 8.4
13,34,Georgia,"Women, 20 to 24 years",373,251,67.2,219,58.8,31,12.5,7.6 – 17.4
13,35,Georgia,"Women, 25 to 34 years",742,548,73.8,501,67.5,47,8.6,5.8 – 11.4
13,36,Georgia,"Women, 35 to 44 years",708,529,74.8,498,70.3,31,5.9,3.6 – 8.2
13,37,Georgia,"Women, 45 to 54 years",717,535,74.6,504,70.4,31,5.7,3.4 – 8.0
13,38,Georgia,"Women, 55 to 64 years",652,373,57.3,359,55.1,14,3.8,1.6 – 6.0
13,39,Georgia,"Women, 65 years and over",907,133,14.6,127,14,6,4.3,0.3 – 8.3
13,41,Georgia,"White, 20 to 24 years",409,296,72.4,262,64.1,34,11.5,7.1 – 15.9
13,42,Georgia,"White, 25 to 34 years",739,587,79.4,555,75,32,5.5,3.4 – 7.6
13,43,Georgia,"White, 35 to 44 years",779,620,79.5,592,76,28,4.4,2.5 – 6.3
13,44,Georgia,"White, 45 to 54 years",807,650,80.6,624,77.4,26,4,2.3 – 5.7
13,45,Georgia,"White, 55 to 64 years",778,492,63.1,475,61,17,3.4,1.6 – 5.2
13,46,Georgia,"White, 65 years and over",1164,243,20.8,234,20.1,8,3.4,0.8 – 6.0
13,48,Georgia,"Black or African American, 20 to 24 years",246,151,61.2,135,54.9,16,10.4,4.6 – 16.2
13,49,Georgia,"Black or African American, 25 to 34 years",548,415,75.7,371,67.6,44,10.7,7.2 – 14.2
13,50,Georgia,"Black or African American, 35 to 44 years",451,372,82.5,351,77.8,21,5.7,3.0 – 8.4
13,51,Georgia,"Black or African American, 45 to 54 years",452,334,73.9,312,69.1,21,6.4,3.3 – 9.5
13,52,Georgia,"Black or African American, 55 to 64 years",373,217,58.1,203,54.4,14,6.3,2.5 – 10.1
13,63,Georgia,"Hispanic or Latino ethnicity, 25 to 34 years",167,131,78.2,119,71.3,12,8.8,3.5 – 14.1
